INDEX(),Date,Brand,Channel Funnel,Channel,Funnel,Tactic,Centralized Channel Funnel Tactic,Spend,LCND,LCROAS,pND,pROAS,Visit,clicks,impressions,orders
"29,066",4/26/26,brand ca,Pinterest CON DYN Credits,Social,Consideration,Pinterest CON DYN Credits,Social Consideration Pinterest CON DYN Credits, -   ,, -   ,, -   ,,,,
"29,067",4/26/26,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 2,046.80 "," 25,820.83 ", 12.62 ," 32,035.90 ", 15.65 ," 5,011.00 "," 4,868.00 "," 261,146.00 ", 139.00 
"29,068",4/26/26,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC," 1,359.13 "," 13,726.38 ", 10.10 ," 17,030.32 ", 12.53 ," 5,185.00 "," 5,991.00 "," 258,648.00 ", 99.00 
"29,069",4/26/26,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom,, -   , -   ,, -   , 5.00 ,,, -   
"29,070",4/26/26,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   ,, -   , 6.00 ,,, -   
"29,071",4/26/26,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, 40.45 , -   ,, -   , 17.00 ,,, 1.00 
"29,072",4/26/26,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 1,927.67 "," 24,520.26 ", 12.72 ," 8,302.56 ", 4.31 ," 7,860.00 ", -   , -   , 271.00 
"29,073",4/26/26,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 730.77 ," 63,828.54 ", 87.34 ," 11,035.95 ", 15.10 ," 8,559.00 ", -   , -   , 580.00 
"29,074",4/26/26,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 9,163.76 "," 221,520.29 ", 24.17 ," 15,595.03 ", 1.70 ," 5,163.00 ", -   , -   ," 1,766.00 "
"29,075",4/26/26,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,279.45 "," 256,346.73 ", 200.36 ," 16,406.19 ", 12.82 ," 22,170.00 "," 20,167.00 "," 55,133.00 "," 2,349.00 "
"29,076",4/26/26,brand outlet,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni," 13,004.04 "," 84,609.84 ", 6.51 ," 193,248.87 ", 14.86 ," 40,715.00 "," 62,778.00 "," 1,340,149.00 "," 1,062.00 "
"29,077",4/26/26,brand outlet,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 25,521.46 "," 178,853.28 ", 7.01 ," 408,500.89 ", 16.01 ," 43,803.00 "," 65,955.00 "," 910,837.00 "," 1,534.00 "
"29,078",4/26/26,brand outlet,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume," 18,147.69 "," 102,980.81 ", 5.67 ," 235,208.17 ", 12.96 ," 40,190.00 "," 60,183.00 "," 860,524.00 "," 1,364.00 "
"29,079",4/26/26,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Social Awareness Meta AWE, 220.28 ,,, 57.36 , 0.26 ,, 161.00 ," 97,745.00 ",
"29,080",4/26/26,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration Meta CON," 6,822.94 "," 4,292.01 ", 0.63 ," 66,933.04 ", 9.81 ," 21,489.00 "," 40,242.00 "," 433,333.00 ", 56.00 
"29,081",4/26/26,brand outlet,Non Brand CVR,Search,Conversion,Non Brand,Search Conversion Non Brand," 17,983.46 "," 49,709.38 ", 2.76 ," 401,676.65 ", 22.34 ," 13,649.00 "," 12,037.00 "," 246,961.00 ", 424.00 
"29,082",4/26/26,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 19,295.56 "," 160,906.85 ", 8.34 ," 61,546.87 ", 3.19 ," 23,127.00 "," 22,507.00 "," 1,465,907.00 "," 1,492.00 "
"29,083",4/26/26,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 50,780.05 "," 212,799.15 ", 4.19 ," 382,229.83 ", 7.53 ," 55,617.00 "," 60,149.00 "," 3,704,516.00 "," 2,334.00 "
"29,084",4/27/26,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 8,327.51 "," 45,677.20 ", 5.49 ," 75,901.80 ", 9.11 ," 12,908.00 ", -   , -   , 254.00 
"29,085",4/27/26,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 324.02 ," 25,527.99 ", 78.79 ," 3,469.25 ", 10.71 ," 1,855.00 ", -   , -   , 120.00 
"29,086",4/27/26,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 7,152.95 "," 157,285.23 ", 21.99 ," 20,714.46 ", 2.90 ," 3,071.00 ", -   , -   , 653.00 
"29,087",4/27/26,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 2,126.40 "," 190,949.68 ", 89.80 ," 14,951.36 ", 7.03 ," 23,899.00 "," 22,243.00 "," 58,682.00 ", 985.00 
"29,088",4/27/26,brand us,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni," 1,387.63 "," 19,675.57 ", 14.18 ," 9,961.74 ", 7.18 ," 7,558.00 "," 11,470.00 "," 131,191.00 ", 118.00 
"29,089",4/27/26,brand us,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 3,464.63 "," 70,508.98 ", 20.35 ," 35,698.70 ", 10.30 ," 12,645.00 "," 13,447.00 "," 134,227.00 ", 309.00 
"29,090",4/27/26,brand us,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume," 2,372.68 "," 39,472.67 ", 16.64 ," 19,985.01 ", 8.42 ," 12,408.00 "," 16,011.00 "," 137,908.00 ", 229.00 
"29,091",4/27/26,brand us,Meta AWE Acquire (BAU),Social,Awareness,Meta AWE Acquire (BAU),Social Awareness Meta AWE Acquire (BAU)," 4,057.01 ", -   , -   ," 25,047.17 ", 6.17 , 220.00 ," 1,570.00 "," 1,437,551.00 ", -   
"29,092",4/27/26,brand us,Meta AWE Retention,Social,Awareness,Meta AWE Retention,Social Awareness Meta AWE Retention, 455.61 , 455.00 , 1.00 ," 2,812.85 ", 6.17 , 87.00 , 210.00 ," 121,108.00 ", 1.00 
"29,093",4/27/26,brand us,Meta AWE Stores,Social,Awareness,Meta AWE Stores,Social Awareness Meta AWE Stores, 220.84 ,,," 1,363.42 ", 6.17 ,, 75.00 ," 76,167.00 ",
"29,094",4/27/26,brand us,Meta CON Acquire & Reclaim (BAU),Social,Consideration,Meta CON Acquire & Reclaim (BAU),Social Consideration Meta CON Acquire & Reclaim (BAU)," 5,236.71 "," 3,031.14 ", 0.58 ," 121,376.99 ", 23.18 ," 21,666.00 "," 35,073.00 "," 470,505.00 ", 20.00 
"29,095",4/27/26,brand us,Meta CON Retention,Social,Consideration,Meta CON Retention,Social Consideration Meta CON Retention, 433.88 , 727.59 , 1.68 ," 10,056.51 ", 23.18 ," 2,404.00 "," 2,746.00 "," 47,315.00 ", 4.00 
"29,096",4/27/26,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand, 140.00 , 455.00 , 3.25 , 500.50 , 3.57 , 154.00 , 170.00 ," 1,925.00 ", 1.00 
"29,097",4/27/26,brand us,Non Brand CVR,Search,Conversion,Non Brand,Search Conversion Non Brand, 284.14 , 303.00 , 1.07 , 333.30 , 1.17 , 238.00 , 161.00 ," 2,597.00 ", 3.00 
"29,098",4/27/26,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Social Awareness Pinterest AWE, -   , -   , -   , -   , -   , 235.00 ,,, -   
"29,099",4/27/26,brand us,Pinterest AWE Credits,Social,Awareness,Pinterest AWE Credits,Social Awareness Pinterest AWE Credits," 7,837.45 ",,," 39,265.62 ", 5.01 ,," 2,818.00 "," 3,070,206.00 ",
"29,100",4/27/26,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration Pinterest CON CUS, 802.08 , 320.60 , 0.40 ," 5,573.97 ", 6.95 ," 1,593.00 ", 853.00 ," 110,506.00 ", 3.00 
"29,101",4/27/26,brand us,Pinterest CON CUS Credits,Social,Consideration,Pinterest CON CUS Credits,Social Consideration Pinterest CON CUS Credits, -   ,, -   ,, -   ,,,,
"29,102",4/27/26,brand us,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration Pinterest CON DYN, -   ," 8,377.55 ", -   , -   , -   ," 12,631.00 ",,, 43.00 
"29,103",4/27/26,brand us,Pinterest CON DYN Credits,Social,Consideration,Pinterest CON DYN Credits,Social Consideration Pinterest CON DYN Credits," 8,223.59 ", -   , -   ," 57,149.02 ", 6.95 , 10.00 ," 16,130.00 "," 1,323,341.00 ", -   
"29,104",4/27/26,brand us,Pinterest CON Search,Social,Consideration,Pinterest CON Search,Social Consideration Pinterest CON Search, -   ,, -   ,, -   ,,,,
"29,105",4/27/26,brand us,Pinterest CON Search Credits,Social,Consideration,Pinterest CON Search,Social Consideration Pinterest CON Search Credits, -   ,, -   ,, -   ,,,,
"29,106",4/27/26,brand us,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 7,496.15 "," 83,942.76 ", 11.20 ," 154,186.06 ", 20.57 ," 12,637.00 "," 12,071.00 "," 590,628.00 ", 432.00 
"29,107",4/27/26,brand us,RSC,Search,Conversion,RSC,Search Conversion RSC," 5,199.49 "," 30,906.38 ", 5.94 ," 35,477.43 ", 6.82 ," 10,099.00 "," 10,536.00 "," 506,969.00 ", 199.00 
"29,108",4/27/26,brand us,TikTok AWE,Social,Awareness,TikTok AWE,Social Awareness TikTok AWE," 2,625.54 ", -   , -   ," 16,825.25 ", 6.41 , 176.00 ," 1,315.00 "," 1,059,417.00 ", -   
"29,109",4/27/26,brand us,TikTok CON CUS,Social,Consideration,TikTok CON CUS,Social Consideration TikTok CON CUS, 930.42 , -   , -   ," 9,975.87 ", 10.72 ," 3,610.00 "," 6,905.00 "," 430,289.00 ", -   
"29,110",4/27/26,brand us,TikTok CON DYN,Social,Consideration,TikTok CON DYN,Social Consideration TikTok CON DYN, 343.30 ,,," 1,339.59 ", 3.90 ,," 1,982.00 "," 72,573.00 ",
"29,111",4/27/26,brand us,TikTok CON Search,Social,Consideration,TikTok CON Search,Social Consideration TikTok CON Search, 540.03 , -   , -   ," 2,107.25 ", 3.90 , 315.00 ," 1,261.00 "," 22,693.00 ", -   
"29,112",4/27/26,brand us,TikTok CON View Content Credits,Social,Consideration,TikTok CON View Content Credits,Social Consideration TikTok CON View Content Credits, 665.04 , 526.17 , 0.79 ," 7,130.49 ", 10.72 ," 1,327.00 ", 934.00 ," 118,701.00 ", 2.00 
"29,113",4/27/26,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,, -   , -   ,, -   , 3.00 ,,, -   
"29,114",4/27/26,brand us,CVR ASC Omni Test,Social,Conversion,CVR ASC Omni Test,Social Conversion ASC Omni Test,, -   , -   ,, -   , 4.00 ,,, -   
"29,115",4/27/26,brand us,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   ,, -   , 1.00 ,,, -   
"29,116",4/27/26,brand ca,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 167.85 , 518.46 , 3.09 , 216.82 , 1.29 , 592.00 , -   , -   , 6.00 
"29,117",4/27/26,brand ca,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 66.50 ," 6,968.02 ", 104.78 ," 1,616.58 ", 24.31 , 276.00 , -   , -   , 42.00 
"29,118",4/27/26,brand ca,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 1,439.56 "," 26,141.48 ", 18.16 ," 5,194.31 ", 3.61 , 424.00 , -   , -   , 109.00 
"29,119",4/27/26,brand ca,Brand,Search,Conversion,Brand,Search Conversion Brand, 265.34 ," 54,701.11 ", 206.15 ," 3,593.86 ", 13.54 ," 6,200.00 "," 6,494.00 "," 19,020.00 ", 285.00 
"29,120",4/27/26,brand ca,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value, 712.81 ," 17,458.79 ", 24.49 ," 14,956.94 ", 20.98 ," 4,125.00 "," 6,491.00 "," 59,809.00 ", 90.00 
"29,121",4/27/26,brand ca,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume, 386.00 ," 8,607.21 ", 22.30 ," 7,373.79 ", 19.10 ," 3,675.00 "," 5,646.00 "," 48,003.00 ", 66.00 
"29,122",4/27/26,brand ca,Meta AWE,Social,Awareness,Meta AWE,Social Awareness Meta AWE," 1,149.50 ", -   , -   ," 24,872.88 ", 21.64 , 168.00 , 695.00 ," 791,051.00 ", -   
"29,123",4/27/26,brand ca,Meta CON,Social,Consideration,Meta CON,Social Consideration Meta CON, 357.92 , -   , -   ," 2,525.16 ", 7.06 ," 3,886.00 "," 6,860.00 "," 68,280.00 ", -   
"29,124",4/27/26,brand ca,Pinterest AWE,Social,Awareness,Pinterest AWE,Social Awareness Pinterest AWE, 458.07 , -   , -   ," 3,231.73 ", 7.06 , 12.00 , 360.00 ," 306,612.00 ", -   
"29,125",4/27/26,brand ca,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration Pinterest CON DYN, 367.03 ," 1,038.97 ", 2.83 ," 3,670.30 ", 10.00 ," 1,537.00 "," 3,383.00 "," 422,171.00 ", 3.00 
"29,126",4/27/26,brand ca,Pinterest CON DYN Credits,Social,Consideration,Pinterest CON DYN Credits,Social Consideration Pinterest CON DYN Credits, -   , -   , -   ,, -   , 1.00 ,,, -   
"29,127",4/27/26,brand ca,PMAX,Search,Conversion,PMAX,Search Conversion PMAX, 798.84 ," 18,426.57 ", 23.07 ," 22,861.85 ", 28.62 ," 2,614.00 "," 2,239.00 "," 114,745.00 ", 99.00 
"29,128",4/27/26,brand ca,RSC,Search,Conversion,RSC,Search Conversion RSC," 1,066.81 "," 12,809.18 ", 12.01 ," 15,892.35 ", 14.90 ," 4,280.00 "," 4,627.00 "," 196,624.00 ", 81.00 
"29,129",4/27/26,brand ca,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   ,, -   , 1.00 ,,, -   
"29,130",4/27/26,brand outlet,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom,, 0.27 , -   ,, -   , 4.00 ,,, 1.00 
"29,131",4/27/26,brand outlet,CVR DAB,Social,Conversion,CVR DAB,Social Conversion DABA,, -   , -   ,, -   , 3.00 ,,, -   
"29,132",4/27/26,brand outlet,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, -   , -   ,, -   , 7.00 ,,, -   
"29,133",4/27/26,brand outlet,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 1,159.15 "," 13,292.44 ", 11.47 ," 4,500.82 ", 3.88 ," 6,345.00 ", -   , -   , 135.00 
"29,134",4/27/26,brand outlet,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 284.68 ," 22,487.29 ", 78.99 ," 3,888.05 ", 13.66 ," 2,728.00 ", -   , -   , 203.00 
"29,135",4/27/26,brand outlet,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 5,603.74 "," 134,963.47 ", 24.08 ," 9,501.43 ", 1.70 ," 4,398.00 ", -   , -   ," 1,112.00 "
"29,136",4/27/26,brand outlet,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,071.50 "," 156,487.66 ", 146.04 ," 10,015.21 ", 9.35 ," 19,694.00 "," 17,082.00 "," 47,749.00 "," 1,402.00 "
"29,137",4/27/26,brand outlet,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni," 11,636.21 "," 43,531.65 ", 3.74 ," 99,426.29 ", 8.54 ," 36,908.00 "," 55,162.00 "," 1,376,505.00 ", 554.00 
"29,138",4/27/26,brand outlet,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 21,100.90 "," 95,253.34 ", 4.51 ," 217,558.63 ", 10.31 ," 34,182.00 "," 44,465.00 "," 870,821.00 ", 815.00 
"29,139",4/27/26,brand outlet,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume," 12,833.13 "," 52,742.73 ", 4.11 ," 120,464.40 ", 9.39 ," 29,080.00 "," 40,309.00 "," 628,902.00 ", 719.00 
"29,140",4/27/26,brand outlet,Meta AWE,Social,Awareness,Meta AWE,Social Awareness Meta AWE, 216.63 ,,, 56.41 , 0.26 ,, 177.00 ," 97,046.00 ",
"29,141",4/27/26,brand outlet,Meta CON,Social,Consideration,Meta CON,Social Consideration Meta CON," 7,483.64 "," 4,968.30 ", 0.66 ," 73,414.51 ", 9.81 ," 28,382.00 "," 59,243.00 "," 564,106.00 ", 46.00 
"29,142",4/27/26,brand outlet,Non Brand CVR,Search,Conversion,Non Brand,Search Conversion Non Brand," 7,061.66 "," 22,736.99 ", 3.22 ," 183,726.25 ", 26.02 ," 6,194.00 "," 5,507.00 "," 107,741.00 ", 197.00 
"29,143",4/27/26,brand outlet,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 10,299.60 "," 83,764.74 ", 8.13 ," 32,040.01 ", 3.11 ," 13,584.00 "," 14,277.00 "," 925,209.00 ", 762.00 
"29,144",4/27/26,brand outlet,RSC,Search,Conversion,RSC,Search Conversion RSC," 44,821.71 "," 161,773.45 ", 3.61 ," 290,577.47 ", 6.48 ," 52,166.00 "," 53,713.00 "," 3,349,440.00 "," 1,683.00 "
"29,145",4/28/26,brand us,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content," 5,579.56 "," 26,998.87 ", 4.84 ," 44,864.02 ", 8.04 ," 9,166.00 ", -   , -   , 129.00 
"29,146",4/28/26,brand us,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 243.32 ," 33,705.59 ", 138.52 ," 4,580.59 ", 18.83 ," 2,070.00 ", -   , -   , 156.00 
"29,147",4/28/26,brand us,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty," 3,304.05 "," 72,538.34 ", 21.95 ," 9,553.30 ", 2.89 ," 2,355.00 ", -   , -   , 302.00 
"29,148",4/28/26,brand us,Brand,Search,Conversion,Brand,Search Conversion Brand," 1,965.63 "," 128,288.20 ", 65.27 ," 10,044.97 ", 5.11 ," 22,871.00 "," 21,285.00 "," 55,868.00 ", 582.00 
"29,149",4/28/26,brand us,CVR ASC Omni,Social,Conversion,CVR ASC Omni,Social Conversion ASC Omni, 773.79 ," 7,120.26 ", 9.20 ," 3,604.99 ", 4.66 ," 4,124.00 "," 6,296.00 "," 66,611.00 ", 42.00 
"29,150",4/28/26,brand us,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 1,640.16 "," 28,600.48 ", 17.44 ," 14,480.42 ", 8.83 ," 6,763.00 "," 5,984.00 "," 64,518.00 ", 122.00 
"29,151",4/28/26,brand us,CVR ASC Volume,Social,Conversion,CVR ASC Volume,Social Conversion ASC Volume," 1,752.96 "," 19,772.80 ", 11.28 ," 10,010.97 ", 5.71 ," 8,997.00 "," 11,616.00 "," 96,325.00 ", 107.00 
"29,152",4/28/26,brand us,Meta AWE Acquire (BAU),Social,Awareness,Meta AWE Acquire (BAU),Social Awareness Meta AWE Acquire (BAU)," 3,897.71 ", -   , -   ," 24,063.68 ", 6.17 , 155.00 , 943.00 ," 1,273,979.00 ", -   
"29,153",4/28/26,brand us,Meta AWE Retention,Social,Awareness,Meta AWE Retention,Social Awareness Meta AWE Retention, 457.26 , -   , -   ," 2,823.03 ", 6.17 , 42.00 , 140.00 ," 111,853.00 ", -   
"29,154",4/28/26,brand us,Meta AWE Stores,Social,Awareness,Meta AWE Stores,Social Awareness Meta AWE Stores, 208.89 ,,," 1,289.65 ", 6.17 ,, 64.00 ," 68,404.00 ",
"29,155",4/28/26,brand us,Meta CON Acquire & Reclaim (BAU),Social,Consideration,Meta CON Acquire & Reclaim (BAU),Social Consideration Meta CON Acquire & Reclaim (BAU)," 5,104.85 "," 1,510.53 ", 0.30 ," 118,320.72 ", 23.18 ," 13,724.00 "," 16,916.00 "," 439,408.00 ", 12.00 
"29,156",4/28/26,brand us,Meta CON Retention,Social,Consideration,Meta CON Retention,Social Consideration Meta CON Retention, 457.78 ," 1,077.94 ", 2.35 ," 10,610.47 ", 23.18 ," 2,789.00 "," 3,307.00 "," 37,590.00 ", 7.00 
"29,157",4/28/26,brand us,Non Brand CON,Search,Consideration,Non Brand,Search Consideration Non Brand, 115.04 , -   , -   , -   , -   , 129.00 , 139.00 ," 1,787.00 ", -   
"29,158",4/28/26,brand us,Non Brand CVR,Search,Conversion,Non Brand,Search Conversion Non Brand, 777.61 , 209.99 , 0.27 , 230.99 , 0.30 , 476.00 , 410.00 ," 9,513.00 ", 1.00 
"29,159",4/28/26,brand us,Pinterest AWE,Social,Awareness,Pinterest AWE,Social Awareness Pinterest AWE, -   , -   , -   , -   , -   , 154.00 ,,, -   
"29,160",4/28/26,brand us,Pinterest AWE Credits,Social,Awareness,Pinterest AWE Credits,Social Awareness Pinterest AWE Credits," 7,997.32 ",,," 40,066.57 ", 5.01 ,," 2,220.00 "," 2,591,100.00 ",
"29,161",4/28/26,brand us,Pinterest CON CUS,Social,Consideration,Pinterest CON CUS,Social Consideration Pinterest CON CUS," 2,834.14 ", 382.00 , 0.13 ," 19,695.57 ", 6.95 ," 1,843.00 "," 2,843.00 "," 423,227.00 ", 3.00 
"29,162",4/28/26,brand us,Pinterest CON CUS Credits,Social,Consideration,Pinterest CON CUS Credits,Social Consideration Pinterest CON CUS Credits, -   ,, -   ,, -   ,,,,
"29,163",4/28/26,brand us,Pinterest CON DYN,Social,Consideration,Pinterest CON DYN,Social Consideration Pinterest CON DYN, -   ," 2,156.17 ", -   , -   , -   ," 12,299.00 ",,, 15.00 
"29,164",4/28/26,brand us,Pinterest CON DYN Credits,Social,Consideration,Pinterest CON DYN Credits,Social Consideration Pinterest CON DYN Credits," 8,596.88 ", -   , -   ," 59,743.16 ", 6.95 , 9.00 ," 18,846.00 "," 1,544,772.00 ", -   
"29,165",4/28/26,brand us,Pinterest CON Search,Social,Consideration,Pinterest CON Search,Social Consideration Pinterest CON Search, -   , -   , -   ,, -   , 1.00 ,,, -   
"29,166",4/28/26,brand us,Pinterest CON Search Credits,Social,Consideration,Pinterest CON Search,Social Consideration Pinterest CON Search Credits, -   , -   , -   ,, -   , 1.00 ,,, -   
"29,167",4/28/26,brand us,PMAX,Search,Conversion,PMAX,Search Conversion PMAX," 5,359.57 "," 44,546.42 ", 8.31 ," 81,822.86 ", 15.27 ," 8,991.00 "," 8,728.00 "," 515,485.00 ", 209.00 
"29,168",4/28/26,brand us,RSC,Search,Conversion,RSC,Search Conversion RSC," 5,021.17 "," 26,808.65 ", 5.34 ," 30,773.65 ", 6.13 ," 9,913.00 "," 9,995.00 "," 535,173.00 ", 159.00 
"29,169",4/28/26,brand us,TikTok AWE,Social,Awareness,TikTok AWE,Social Awareness TikTok AWE," 2,624.13 ", -   , -   ," 16,816.21 ", 6.41 , 142.00 , 919.00 ," 944,915.00 ", -   
"29,170",4/28/26,brand us,TikTok CON CUS,Social,Consideration,TikTok CON CUS,Social Consideration TikTok CON CUS, 934.11 , -   , -   ," 10,015.43 ", 10.72 ," 5,266.00 "," 10,143.00 "," 404,649.00 ", -   
"29,171",4/28/26,brand us,TikTok CON DYN,Social,Consideration,TikTok CON DYN,Social Consideration TikTok CON DYN, 351.35 ,,," 1,371.00 ", 3.90 ,," 2,028.00 "," 61,270.00 ",
"29,172",4/28/26,brand us,TikTok CON Search,Social,Consideration,TikTok CON Search,Social Consideration TikTok CON Search, 548.50 , -   , -   ," 2,140.30 ", 3.90 , 443.00 ," 1,379.00 "," 20,636.00 ", -   
"29,173",4/28/26,brand us,TikTok CON View Content Credits,Social,Consideration,TikTok CON View Content Credits,Social Consideration TikTok CON View Content Credits, 679.09 , -   , -   ," 7,281.14 ", 10.72 ," 1,582.00 "," 1,170.00 "," 107,080.00 ", -   
"29,174",4/28/26,brand us,Ad Marketplace,Search,Conversion,Ad Marketplace,Ad Marketplace,, -   , -   ,, -   , 1.00 ,,, -   
"29,175",4/28/26,brand us,CVR ASC Omni Test,Social,Conversion,CVR ASC Omni Test,Social Conversion ASC Omni Test,, -   , -   ,, -   , 1.00 ,,, -   
"29,176",4/28/26,brand us,CVR CUS,Social,Conversion,CVR CUS,Social Conversion Custom,, -   , -   ,, -   , 1.00 ,,, -   
"29,177",4/28/26,brand us,CVR DPA,Social,Conversion,CVR DPA,Social Conversion DPA,, -   , -   ,, -   , 1.00 ,,, -   
"29,178",4/28/26,brand ca,Aff Content,Affiliates,Consideration,Aff Content,Affiliates Consideration Content, 49.22 , 505.87 , 10.28 , 211.56 , 4.30 , 306.00 , -   , -   , 3.00 
"29,179",4/28/26,brand ca,Aff Coupon,Affiliates,Conversion,Aff Coupon,Affiliates Conversion Coupon, 111.18 ," 5,149.23 ", 46.31 ," 1,194.62 ", 10.74 , 252.00 , -   , -   , 23.00 
"29,180",4/28/26,brand ca,Aff Loyalty,Affiliates,Conversion,Aff Loyalty,Affiliates Conversion Loyalty, 739.53 ," 12,308.06 ", 16.64 ," 2,445.61 ", 3.31 , 309.00 , -   , -   , 43.00 
"29,181",4/28/26,brand ca,Brand,Search,Conversion,Brand,Search Conversion Brand, 264.23 ," 20,970.65 ", 79.36 ," 1,377.77 ", 5.21 ," 6,193.00 "," 6,286.00 "," 18,287.00 ", 116.00 
"29,182",4/28/26,brand ca,CVR ASC Value,Social,Conversion,CVR ASC Value,Social Conversion ASC Value," 1,372.11 "," 9,044.34 ", 6.59 ," 7,748.28 ", 5.65 ," 5,661.00 "," 8,630.00 "," 97,138.00 ", 44.00 
